Date,A,ABBV,ACN,ADSK,AEE,AEP,AJG,ALL,AMAT,AME,AMGN,AMP,AMT,AON,APD,APH,AVB,AVGO,AXON,AXP,AZO,BDX,BKNG,BKR,BLK,BRK-B,CAH,CARR,CAT,CCI,CCL,CL,CMI,CMS,COR,CSCO,CSX,CTAS,CTSH,CVS,CVX,DASH,DECK,DHR,DOV,ECL,EIX,EL,ELV,EQIX,EQR,FAST,FISV,FTV,GD,GE,GLW,GM,GOOG,GRMN,HAL,HCA,HD,HIG,HUM,IBM,ICE,ITW,JPM,KDP,KLAC,KMI,KO,LEN,LH,LHX,LIN,LMT,MA,MAA,MAR,MCK,MDT,MET,MLM,MMM,MPC,MS,MSFT,MTD,NKE,NVDA,NVR,ORCL,ORLY,OTIS,PAYX,PEP,PFE,PFG,PG,PGR,PH,PM,PPL,PSX,PTC,QCOM,RCL,REGN,RF,RL,ROK,RSG,RTX,SHW,SLB,SNPS,SPGI,SRE,STT,STX,SYK,T,TEL,TFC,TJX,TMUS,TPR,TT,UNH,UNP,UPS,USB,V,VMC,VZ,WAB,WEC,WM,WSM,XOM,ZTS
2025-01-02,131.80958557128906,169.37318420410156,336.96624755859375,293.32000732421875,85.2698974609375,87.51130676269531,271.75732421875,186.3255157470703,161.84259033203125,176.59202575683594,247.50936889648438,519.8168334960938,171.52464294433594,351.9208679199219,272.5210266113281,68.24488830566406,205.29432678222656,229.05873107910156,596.489990234375,292.8649597167969,3250.0,171.96922302246094,194.62416076660156,40.40212631225586,985.8882446289062,451.1000061035156,116.02224731445312,66.88111114501953,352.2652282714844,82.87142944335938,24.743371963500977,86.83360290527344,338.624267578125,63.58007049560547,222.12628173828125,56.786293029785156,31.452587127685547,179.7089080810547,74.28954315185547,41.69453430175781,137.59178161621094,170.64999389648438,204.5399932861328,227.41778564453125,182.71148681640625,227.34817504882812,72.73148345947266,72.19132995605469,355.24090576171875,913.5386962890625,65.7286605834961,34.44028854370117,205.97999572753906,55.707881927490234,252.4275665283203,167.1824951171875,45.68341064453125,50.61367416381836,189.64291381835938,199.63307189941406,26.686519622802734,294.5042724609375,373.6907653808594,106.26854705810547,247.3252716064453,211.62738037109375,146.64724731445312,240.91664123535156,231.73416137695312,30.087472915649414,62.9601936340332,26.420440673828125,59.274898529052734,125.90435028076172,224.50450134277344,201.93801879882812,406.01531982421875,462.95489501953125,516.8804931640625,141.2959442138672,270.7382507324219,562.7335815429688,76.44755554199219,78.310546875,506.28118896484375,126.07596588134766,137.20265197753906,120.0704574584961,413.6726379394531,1220.780029296875,70.87034606933594,138.1037139892578,7989.89013671875,162.82432556152344,79.1806640625,89.65963745117188,131.2190704345703,141.66856384277344,24.009389877319336,73.24955749511719,159.36758422851562,221.53659057617188,620.878173828125,114.97925567626953,30.690963745117188,108.5838623046875,183.00999450683594,148.7679443359375,223.75575256347656,709.3313598632812,21.87052345275879,227.48748779296875,274.5706787109375,196.8717803955078,113.0388412475586,328.6377258300781,36.81039047241211,482.75,463.18145751953125,83.18951416015625,94.00382995605469,84.53765869140625,353.52996826171875,21.091812133789062,137.99053955078125,40.449913024902344,118.9397201538086,213.96224975585938,64.23131561279297,369.4204406738281,485.81109619140625,221.4661865234375,112.41450500488281,44.983909606933594,310.8957214355469,252.7057647705078,35.81977462768555,187.56288146972656,89.369873046875,195.9672088623047,182.82005310058594,102.1324234008789,158.0016326904297
2025-01-03,134.04217529296875,171.05332946777344,341.8253173828125,294.05999755859375,85.13574981689453,87.61600494384766,276.1997375488281,185.8401641845703,167.95602416992188,177.81991577148438,249.36129760742188,525.5843505859375,172.97430419921875,350.9294738769531,273.1174621582031,69.32279968261719,207.28041076660156,229.62156677246094,601.0599975585938,298.1275634765625,3268.780029296875,173.46498107910156,193.7769775390625,41.47148132324219,989.2120361328125,453.55999755859375,117.28059387207031,67.79138946533203,356.2013854980469,83.54918670654297,24.120086669921875,86.45001220703125,345.15032958984375,63.65652084350586,226.534423828125,56.941078186035156,31.628625869750977,183.41973876953125,74.26036834716797,43.156009674072266,138.66091918945312,174.9600067138672,207.25,232.39541625976562,185.06378173828125,228.33265686035156,72.54057312011719,70.41533660888672,360.80511474609375,928.7671508789062,66.50724029541016,34.72119903564453,208.57000732421875,56.823387145996094,254.70993041992188,170.52438354492188,46.456050872802734,51.007781982421875,192.12998962402344,202.17056274414062,26.638402938842773,293.46575927734375,374.3833923339844,106.71685028076172,256.9383239746094,214.23492431640625,147.13824462890625,243.09425354003906,234.9011993408203,30.097015380859375,64.9767074584961,26.570819854736328,59.18863296508789,127.3192367553711,225.44898986816406,204.26551818847656,405.3585205078125,462.5420837402344,515.8514404296875,143.6961212158203,271.5570068359375,573.8946533203125,77.14322662353516,78.7223129272461,512.3400268554688,126.2412109375,138.41476440429688,121.18668365478516,418.38671875,1238.280029296875,70.52404022216797,144.25454711914062,8070.60009765625,163.10874938964844,80.28133392333984,90.29147338867188,132.32754516601562,141.140380859375,23.99134635925293,73.74174499511719,158.55145263671875,222.98191833496094,628.92626953125,115.8527603149414,30.77680015563965,110.17830657958984,184.5399932861328,152.8250732421875,223.67759704589844,712.2671508789062,22.209016799926758,230.36595153808594,276.42791748046875,197.80645751953125,112.90242004394531,331.9718017578125,36.99252700805664,493.7099914550781,466.9859924316406,83.7051010131836,93.735107421875,87.23847198486328,356.2894287109375,20.94399642944336,139.71737670898438,41.16872787475586,118.52738189697266,213.5529022216797,65.3470230102539,376.6044921875,493.9864196777344,223.7666778564453,112.3418960571289,45.92382049560547,311.4000549316406,254.248291015625,35.86431884765625,189.0318603515625,89.1797103881836,197.05191040039062,187.84017944335938,102.6558837890625,158.68179321289062
2025-01-06,134.77316284179688,169.9961700439453,339.39093017578125,292.510009765625,83.23853302001953,85.96932983398438,272.2793884277344,180.46250915527344,175.2842254638672,177.68128967285156,246.85069274902344,520.6505737304688,170.79505920410156,345.46697998046875,272.4729309082031,70.34139251708984,201.237060546875,233.43295288085938,570.7100219726562,296.9471435546875,3293.4599609375,175.165771484375,194.0116729736328,41.63674545288086,981.37255859375,451.4100036621094,117.60498809814453,67.25304412841797,356.6028137207031,82.20297241210938,23.872753143310547,83.94715118408203,348.74456787109375,62.519283294677734,226.2181396484375,56.85401153564453,31.296106338500977,182.67953491210938,73.80342102050781,43.203155517578125,138.1075897216797,175.02000427246094,208.47000122070312,235.720458984375,185.06378173828125,227.7912139892578,71.30429077148438,71.7912368774414,368.6609191894531,909.4462280273438,64.15274047851562,34.8568115234375,205.6300048828125,57.28755569458008,249.50689697265625,171.01028442382812,47.277587890625,52.74186706542969,196.9349822998047,202.834228515625,26.61915397644043,293.6833190917969,374.5661926269531,105.88845825195312,258.7200012207031,214.2541961669922,143.93702697753906,241.23460388183594,233.75595092773438,29.658061981201172,68.26901245117188,26.157270431518555,58.287628173828125,126.55087280273438,226.20655822753906,198.9482879638672,404.7801513671875,447.3550720214844,506.5210876464844,138.79380798339844,268.93292236328125,576.8662719726562,76.08541870117188,78.51165008544922,513.0340576171875,126.64945983886719,136.27171325683594,123.78477478027344,422.8339538574219,1252.25,69.2638168334961,149.20713806152344,7988.669921875,162.49090576171875,80.697998046875,89.70825958251953,128.90733337402344,137.95260620117188,24.26202392578125,73.65655517578125,154.20191955566406,220.56077575683594,632.2005615234375,114.88431549072266,30.26178741455078,109.30516052246094,184.8300018310547,154.78103637695312,223.15975952148438,710.3926391601562,22.359458923339844,238.68699645996094,275.12786865234375,197.71792602539062,111.1777572631836,333.2344970703125,37.15549087524414,501.05999755859375,461.9569091796875,80.68802642822266,94.4645004272461,87.19933319091797,356.1317443847656,20.87932586669922,140.73780822753906,41.16872787475586,118.67465209960938,206.9935760498047,66.21804809570312,378.98602294921875,494.6315612792969,222.32644653320312,112.72306060791016,45.80162811279297,309.5509033203125,254.49549865722656,35.285282135009766,190.79861450195312,87.591796875,197.1593780517578,195.26800537109375,102.54167175292969,161.19839477539062
2025-01-07,135.74130249023438,169.45816040039062,344.2789611816406,290.82000732421875,84.28296661376953,86.11210632324219,275.5791320800781,180.5886688232422,175.62001037597656,176.948486328125,250.16314697265625,518.7084350585938,167.86732482910156,345.4372253417969,275.44549560546875,70.667724609375,199.77114868164062,225.76077270507812,562.030029296875,297.0848388671875,3259.909912109375,176.26673889160156,189.51918029785156,42.190860748291016,950.383056640625,452.9200134277344,119.34503936767578,66.76364135742188,355.4278259277344,81.20025634765625,23.585844039916992,83.80329895019531,350.6341552734375,62.796424865722656,231.51580810546875,57.0088005065918,31.48192596435547,186.25218200683594,73.52145385742188,43.16543960571289,140.29275512695312,170.0,205.10000610351562,236.61106872558594,185.01458740234375,227.85028076171875,71.09114837646484,72.37672424316406,369.7290954589844,909.5140380859375,63.27098846435547,35.02147674560547,203.82000732421875,57.38488006591797,251.11227416992188,170.87144470214844,46.79835510253906,51.21468734741211,195.69146728515625,203.5369415283203,26.705768585205078,304.8502502441406,369.6216125488281,106.2490463256836,261.5783996582031,215.4954376220703,143.79953002929688,239.5291290283203,236.00759887695312,29.27635955810547,68.17012023925781,26.138469696044922,58.31637954711914,124.7518539428711,231.30288696289062,197.69203186035156,406.7799987792969,445.39666748046875,505.9967041015625,137.3944549560547,266.1313781738281,581.646728515625,76.114013671875,78.65528869628906,504.38720703125,129.0601806640625,137.36749267578125,122.09120178222656,417.4181823730469,1254.989990234375,69.35039520263672,139.93099975585938,7897.0,158.9015655517578,79.98133087158203,89.54302215576172,131.93910217285156,137.13204956054688,24.478567123413086,74.11087036132812,154.8740234375,223.0371551513672,626.509765625,115.26409912109375,30.5192928314209,109.32414245605469,183.08999633789062,155.42977905273438,220.15057373046875,724.317626953125,22.42527961730957,238.25473022460938,274.9812316894531,199.78416442871094,111.8598403930664,329.86090087890625,37.740234375,487.6199951171875,459.3020935058594,80.42068481445312,93.7831039428711,87.67881774902344,350.0411682128906,20.509780883789062,141.05177307128906,41.04737091064453,117.9481430053711,206.95458984375,65.92445373535156,375.46807861328125,495.19012451171875,222.83876037597656,113.4218521118164,45.773433685302734,308.19622802734375,249.156005859375,34.670616149902344,187.73162841796875,88.60919952392578,198.752197265625,190.44284057617188,103.50294494628906,158.856689453125
2025-01-08,135.33624267578125,168.4859161376953,345.573486328125,296.3699951171875,85.50945281982422,87.8158950805664,281.2233581542969,186.17991638183594,174.80029296875,176.71083068847656,252.2155303955078,524.6917114257812,169.78125,349.4126892089844,274.406494140625,71.03363800048828,200.8492889404297,226.42234802246094,577.3400268554688,297.9012756347656,3303.35009765625,177.99789428710938,192.53500366210938,42.2297477722168,955.5576171875,451.8399963378906,120.4559097290039,66.9985580444336,353.5381164550781,81.2374038696289,23.92222023010254,83.87041473388672,350.41009521484375,63.360267639160156,235.06405639648438,57.269996643066406,31.491708755493164,190.13079833984375,73.91036224365234,43.38230514526367,140.95864868164062,173.72000122070312,207.52000427246094,235.61158752441406,184.2666015625,230.93173217773438,63.85157775878906,71.87907409667969,372.14697265625,920.12744140625,63.33665084838867,35.32661056518555,205.22999572753906,57.459747314453125,252.87242126464844,171.44664001464844,46.680992126464844,50.24911880493164,194.3782501220703,206.3086395263672,26.012863159179688,307.85711669921875,372.47869873046875,106.63888549804688,262.4790344238281,214.7449188232422,143.92721557617188,238.58485412597656,235.96881103515625,29.696229934692383,67.86353302001953,26.589618682861328,59.150291442871094,125.12664794921875,230.52565002441406,201.7335205078125,411.7403564453125,450.09100341796875,510.9438781738281,138.3953094482422,269.83062744140625,586.635986328125,78.79186248779297,79.30643463134766,512.9151611328125,130.77099609375,138.01718139648438,123.03421783447266,419.5824890136719,1246.510009765625,68.58079528808594,139.9010467529297,8005.9501953125,159.9901580810547,80.3826675415039,89.22222900390625,132.8770751953125,138.2072296142578,24.234956741333008,74.13927459716797,155.64215087890625,224.2430877685547,632.693603515625,115.70085144042969,30.681427001953125,110.33015441894531,184.36000061035156,154.03543090820312,221.9971160888672,727.5806274414062,22.397069931030273,238.77540588378906,273.2705993652344,203.63128662109375,112.95114135742188,332.958251953125,37.20342254638672,502.0,463.5179443359375,79.0744400024414,93.79270935058594,86.788330078125,358.8321228027344,20.491304397583008,140.992919921875,41.0286979675293,119.43059539794922,210.05397033691406,67.06951904296875,381.5355224609375,505.0794982910156,224.0760040283203,115.03722381591797,45.604248046875,309.1158142089844,252.41900634765625,34.688438415527344,189.84576416015625,90.09251403808594,201.86949157714844,189.68251037597656,101.770751953125,160.3433380126953
2025-01-10,135.80055236816406,165.34274291992188,337.9032897949219,284.9599914550781,84.35961151123047,89.00566864013672,282.7107238769531,175.68666076660156,169.5263214111328,174.43324279785156,250.32546997070312,505.6139831542969,164.3521270751953,346.49798583984375,281.9388427734375,69.42168426513672,199.33609008789062,221.4853057861328,570.0,288.5072937011719,3251.320068359375,177.42083740234375,187.28460693359375,42.05476379394531,926.0410766601562,442.6600036621094,119.51215362548828,65.09969329833984,343.6781921386719,78.2942886352539,24.011260986328125,82.81556701660156,345.6665344238281,62.203914642333984,233.443115234375,56.824989318847656,31.080947875976562,186.82460021972656,73.22978973388672,45.26807403564453,143.62213134765625,170.1199951171875,207.5,232.62301635742188,180.74305725097656,226.15695190429688,59.71730041503906,71.67413330078125,370.1175231933594,870.5819702148438,62.830108642578125,34.692138671875,200.50999450683594,56.35921096801758,250.85118103027344,170.25662231445312,46.08439636230469,49.116050720214844,192.16976928710938,204.13226318359375,25.95511817932129,299.5190124511719,375.06640625,103.60792541503906,263.369873046875,211.4445343017578,140.2251739501953,235.97360229492188,232.80479431152344,28.990087509155273,67.5530014038086,26.467432022094727,58.536842346191406,121.39739227294922,228.2529754638672,202.83395385742188,405.9957275390625,449.322998046875,500.07373046875,137.32958984375,267.09814453125,578.1682739257812,76.86686706542969,76.845458984375,504.4466857910156,127.54376983642578,137.95899963378906,118.79066467285156,414.0382995605469,1210.989990234375,68.49420928955078,135.7073211669922,7845.22021484375,151.88937377929688,79.83999633789062,88.23076629638672,131.74961853027344,134.52899169921875,24.108638763427734,72.25572204589844,152.24317932128906,221.07167053222656,621.3909912109375,111.2289047241211,30.26178741455078,108.1282958984375,182.3800048828125,152.00201416015625,221.73333740234375,691.17138671875,21.68246841430664,233.1658172607422,267.2491455078125,202.97203063964844,112.1618881225586,325.6784362792969,37.02128219604492,492.5400085449219,451.23504638671875,75.16942596435547,90.12659454345703,86.9644775390625,360.36956787109375,20.29295539855957,138.2554473876953,39.93647003173828,117.8696060180664,205.9409942626953,65.71891784667969,372.66168212890625,501.3913879394531,217.6868133544922,111.87905883789062,44.53275680541992,304.2803039550781,248.86924743652344,34.278656005859375,187.46360778808594,88.8183822631836,202.5242156982422,192.00247192382812,101.39956665039062,158.6915283203125
2025-01-13,140.22613525390625,166.82464599609375,337.2753601074219,284.82000732421875,85.09741973876953,89.98605346679688,281.5287170410156,177.19122314453125,168.74610900878906,174.77984619140625,257.9241027832031,507.68359375,167.64938354492188,351.6234436035156,290.2696228027344,67.58232116699219,204.07431030273438,222.45298767089844,568.6799926757812,292.16656494140625,3239.6201171875,179.33421325683594,188.24679565429688,43.58102798461914,925.4306640625,443.9100036621094,118.81417083740234,65.68697357177734,354.9382629394531,79.59408569335938,23.635311126708984,83.52519989013672,351.6958312988281,62.10834503173828,233.34426879882812,56.844337463378906,31.18852424621582,188.1076202392578,74.55204010009766,48.57761764526367,145.6947784423828,168.3699951171875,204.58999633789062,237.38296508789062,183.8040008544922,229.83895874023438,52.61553955078125,73.1866683959961,385.0134582519531,870.4078369140625,64.92193603515625,35.302391052246094,201.52999877929688,56.96562957763672,255.00013732910156,170.13763427734375,45.5562744140625,49.19487380981445,191.29432678222656,203.42955017089844,26.75388526916504,304.8205871582031,374.3833923339844,104.74820709228516,281.3037109375,209.18338012695312,141.29550170898438,240.5986785888672,237.01699829101562,29.37178611755371,68.33724975585938,26.805795669555664,59.0927848815918,123.29013061523438,230.31906127929688,208.32647705078125,413.13232421875,463.8284912109375,500.3115539550781,139.1830291748047,268.607421875,581.48779296875,77.94371032714844,78.4350357055664,508.899169921875,130.83905029296875,142.30325317382812,119.3102798461914,412.2989501953125,1267.219970703125,69.34078216552734,133.03131103515625,7962.0,151.3191680908203,80.6760025024414,88.60986328125,133.14236450195312,136.2832489013672,24.18082046508789,73.63762664794922,152.51202392578125,221.23117065429688,629.2318725585938,111.60870361328125,30.214099884033203,110.07391357421875,182.4199981689453,152.14727783203125,222.0068817138672,711.0274658203125,22.209016799926758,232.34059143066406,269.3312683105469,203.88710021972656,114.72452545166016,331.5575256347656,38.20037078857422,487.42999267578125,451.1134948730469,73.46037292480469,90.64484405517578,87.02318572998047,355.75726318359375,20.171329498291016,138.50074768066406,40.253868103027344,117.70270538330078,208.04620361328125,65.32745361328125,372.52337646484375,521.0834350585938,219.18502807617188,113.44908142089844,45.48206329345703,303.4991149902344,253.16062927246094,34.5597038269043,190.4114990234375,89.27478790283203,202.79782104492188,190.33560180664062,104.01689147949219,161.6064910888672
2025-01-14,141.6881561279297,165.701416015625,337.1304626464844,286.8699951171875,85.66276550292969,89.947998046875,284.7792663574219,181.33612060546875,171.50160217285156,177.4040069580078,254.97434997558594,516.5897216796875,169.41172790527344,359.5247497558594,296.2532653808594,69.49092102050781,206.3724822998047,221.87039184570312,579.7999877929688,295.45196533203125,3227.800048828125,179.03810119628906,188.83596801757812,43.814334869384766,933.337890625,450.0299987792969,121.93051147460938,66.94961547851562,363.8190612792969,80.466796875,24.248703002929688,84.07180786132812,354.79327392578125,62.653076171875,237.25823974609375,57.395755767822266,31.433029174804688,189.76565551757812,75.02845764160156,48.624759674072266,147.14842224121094,169.3300018310547,206.13999938964844,235.146484375,185.82167053222656,230.27212524414062,53.68125534057617,72.08399200439453,381.7798767089844,868.8985595703125,65.58795166015625,35.71406555175781,204.47000122070312,57.90894317626953,256.4023742675781,175.3834686279297,46.38758850097656,50.19000244140625,190.06076049804688,207.1675262451172,27.138837814331055,302.4566345214844,377.8465270996094,106.60964965820312,276.6734313964844,209.5201416015625,142.63101196289062,243.74949645996094,240.1809539794922,29.715316772460938,69.35293579101562,27.369733810424805,59.46660614013672,126.6633071899414,230.71258544921875,209.27114868164062,418.87701416015625,465.0764465332031,504.38409423828125,140.2765350341797,272.6914367675781,590.0846557617188,81.24101257324219,80.2735824584961,513.341552734375,133.37612915039062,144.89234924316406,119.91651153564453,410.79681396484375,1271.3599853515625,68.4653549194336,131.56349182128906,8143.64013671875,153.66880798339844,80.28866577148438,89.21250915527344,134.2603302001953,136.70765686035156,23.828935623168945,74.62198638916016,153.3761749267578,224.965576171875,638.1281127929688,112.48218536376953,30.500215530395508,111.2982177734375,185.5,154.47117614746094,224.44943237304688,685.2105102539062,22.56631851196289,233.3524932861328,270.7486572265625,203.67062377929688,116.41022491455078,337.0025634765625,38.219539642333984,490.3599853515625,452.870849609375,74.57745361328125,91.59495544433594,89.27388000488281,357.5509338378906,20.395870208740234,140.2079620361328,40.991355895996094,117.0645523071289,208.74790954589844,66.21804809570312,378.1855773925781,523.587158203125,221.71749877929688,114.20230865478516,46.11180114746094,305.6449279785156,257.1553649902344,34.70475769042969,196.62489318847656,89.93087005615234,202.44602966308594,187.74270629882812,104.42613220214844,159.75064086914062
2025-01-15,140.50271606445312,163.26226806640625,337.8453369140625,290.94000244140625,87.31086730957031,90.53812408447266,285.8430480957031,182.52037048339844,176.17308044433594,178.3051300048828,256.7308654785156,526.96728515625,170.85191345214844,358.06744384765625,295.2334899902344,70.16337585449219,205.3321533203125,225.1288299560547,580.0,307.216552734375,3206.050048828125,176.600830078125,190.8445281982422,44.44622802734375,981.7988891601562,458.510009765625,122.59900665283203,67.34113311767578,367.0698547363281,80.43895721435547,24.674118041992188,84.2540054321289,351.4328308105469,63.65652084350586,234.9059295654297,58.024566650390625,31.745986938476562,193.14089965820312,75.62151336669922,49.16220474243164,148.4895782470703,171.19000244140625,203.72999572753906,235.4928436279297,187.73104858398438,232.88101196289062,56.3180046081543,72.71826934814453,378.0219421386719,870.756103515625,65.15644836425781,35.97075271606445,204.25,58.30573272705078,257.34051513671875,178.78480529785156,47.73725891113281,50.938812255859375,195.9600372314453,208.3191375732422,27.82211685180664,302.91162109375,390.6505126953125,108.40288543701172,273.5995788574219,211.71395874023438,145.56707763671875,244.5492401123047,244.91722106933594,29.55309295654297,70.83541107177734,27.670499801635742,59.207801818847656,129.83973693847656,233.4673614501953,208.5407257080078,419.55340576171875,464.6060485839844,517.5927124023438,139.90679931640625,272.31658935546875,579.8677368164062,81.38395690917969,81.3269271850586,526.83740234375,133.93019104003906,147.3456573486328,125.62271118164062,421.3119812011719,1279.72998046875,68.3691635131836,136.03684997558594,8259.080078125,155.635009765625,80.26933288574219,89.66936492919922,136.6857452392578,136.5473175048828,23.657506942749023,75.79563903808594,153.28976440429688,227.50836181640625,647.310302734375,112.52017211914062,30.624202728271484,112.94011688232422,185.3699951171875,159.19642639160156,227.13621520996094,697.667724609375,23.22450065612793,232.55674743652344,269.8981628417969,206.38623046875,116.03994750976562,342.2207946777344,38.95766067504883,507.19000244140625,464.1349792480469,78.69254302978516,95.7505111694336,92.31719207763672,363.27691650390625,20.49878692626953,140.76722717285156,42.372982025146484,116.93693542480469,208.7674102783203,66.2082748413086,380.99200439453125,523.2789916992188,223.14805603027344,115.68156433105469,47.84122848510742,312.7547912597656,265.1843566894531,34.614097595214844,198.798583984375,90.8722152709961,203.25709533691406,193.5231170654297,106.12976837158203,162.43238830566406
2025-01-16,142.96249389648438,165.50132751464844,340.0863037109375,290.0799865722656,89.93631744384766,92.1562271118164,291.35919189453125,185.5004119873047,184.17286682128906,179.09735107421875,257.1985778808594,535.9715576171875,180.08999633789062,364.9377136230469,300.1973571777344,69.08545684814453,206.0792999267578,226.52110290527344,585.8400268554688,306.3902893066406,3193.9599609375,179.41775512695312,192.24179077148438,45.03922653198242,964.8796997070312,462.80999755859375,124.8797378540039,68.26119995117188,372.6117248535156,84.16195678710938,24.782943725585938,84.9252700805664,356.8192443847656,65.0040054321289,238.0884552001953,57.869781494140625,32.244773864746094,195.460205078125,75.28123474121094,48.99248504638672,149.47430419921875,170.85000610351562,208.22000122070312,239.38192749023438,191.41204833984375,235.44068908691406,56.189388275146484,76.18243408203125,374.1085510253906,889.9899291992188,65.89749145507812,36.212913513183594,206.25999450683594,58.91963577270508,259.9904479980469,178.2394256591797,48.15781021118164,51.076751708984375,193.40333557128906,209.40243530273438,28.16857147216797,306.06683349609375,393.76727294921875,109.61136627197266,269.98736572265625,214.2445831298828,147.52120971679688,246.60157775878906,246.78067016601562,29.84891128540039,73.90222930908203,28.253231048583984,59.66789627075195,131.82614135742188,234.91360473632812,212.7672576904297,423.9745788574219,467.38043212890625,518.3755493164062,141.0019989013672,272.2672424316406,591.53564453125,83.06118774414062,82.2461929321289,526.7779541015625,135.2910919189453,147.10325622558594,130.68417358398438,419.6022644042969,1297.52001953125,68.40763854980469,133.3708038330078,8355.8095703125,156.84420776367188,80.31466674804688,90.59278869628906,139.12063598632812,138.2072296142578,23.901119232177734,76.7989273071289,154.10589599609375,230.38893127441406,649.6181030273438,113.7449722290039,31.635156631469727,113.53804016113281,186.97000122070312,156.31089782714844,227.91783142089844,687.55126953125,23.055253982543945,233.53915405273438,274.6390686035156,208.51148986816406,117.37486267089844,349.3625183105469,39.389034271240234,515.8099975585938,472.21136474609375,80.1915283203125,96.44151306152344,93.03153228759766,376.2662048339844,20.601701736450195,140.98309326171875,41.990234375,119.16551971435547,210.2781219482422,68.14607238769531,384.26287841796875,491.66571044921875,227.04345703125,117.92315673828125,45.14369583129883,313.7139892578125,266.1533508300781,34.7591552734375,197.86558532714844,93.5535888671875,206.19847106933594,194.10800170898438,105.94894409179688,164.57005310058594
