Date,AAL,ABBV,ABT,ACN,ADI,ADM,AFL,AMGN,AMT,APH,APTV,AVB,BA,BAX,BDX,BKNG,BLK,BMY,BXP,CAH,CB,CCL,CI,CL,CMI,CMS,COF,COST,CSCO,CSX,CVS,CVX,D,DE,DHR,DIS,DLTR,DOV,DVN,EMN,EQR,ESS,ETN,F,FAST,FIS,FISV,FMC,GD,GILD,GIS,GLW,GM,GPC,GS,HAL,HAS,HD,HON,INTC,ITW,IVZ,JCI,JNJ,KEY,KMI,KO,LH,LHX,LLY,LMT,LOW,LUV,MA,MAS,MCD,MCHP,MCK,MMM,MO,MRK,MRSH,MS,NEE,NOC,NOV,NSC,NWS,ORLY,PCAR,PCG,PEP,PFE,PFG,PG,PGR,PH,PM,PNC,PNR,PPG,PRGO,RCL,ROK,ROP,ROST,RTX,SHW,SLB,STX,SWK,SWKS,SYK,TEL,TGT,TJX,TMO,TROW,TRV,TSN,TXN,UNH,UNP,USB,V,VLO,VNO,WAT,WDC,WEC,WFC,XEL,XOM
2015-01-02,51.07991409301758,41.119232177734375,35.75418472290039,72.75342559814453,44.09526824951172,37.13682556152344,23.30696678161621,114.76860809326172,75.03494262695312,12.044198989868164,57.22151184082031,112.8899917602539,113.6572265625,33.13904571533203,89.51937103271484,44.73219680786133,268.2040100097656,40.42789077758789,83.1633071899414,59.2379035949707,92.7266845703125,38.30043411254883,92.87435913085938,52.44329071044922,107.87096405029297,24.68696403503418,67.02423858642578,113.63446807861328,19.530851364135742,10.002806663513184,68.0138931274414,68.89835357666016,47.51609420776367,72.26445007324219,34.86060333251953,84.71680450439453,70.3499984741211,47.58835220336914,41.001461029052734,52.790443420410156,41.61112594604492,144.95347595214844,51.781700134277344,8.24264144897461,8.698515892028809,50.69219970703125,35.310001373291016,38.280094146728516,107.51761627197266,65.13841247558594,34.5294189453125,17.152156829833984,26.777450561523438,76.12930297851562,154.87258911132812,31.690933227539062,37.79865646362305,78.78036499023438,74.39366149902344,27.896465301513672,72.30016326904297,23.7394962310791,31.475494384765625,76.11089324951172,8.832515716552734,23.811220169067383,29.390260696411133,90.96253967285156,57.17222595214844,57.282352447509766,141.95640563964844,54.64338302612305,37.37460708618164,79.71467590332031,18.47243881225586,69.8044662475586,17.73703384399414,190.3622589111328,95.18693542480469,23.357404708862305,38.209564208984375,46.61540603637695,28.25002098083496,19.75250244140625,121.46688842773438,54.68587875366211,84.5428695678711,13.15153694152832,12.807332992553711,29.851396560668945,47.93369674682617,66.58292388916016,17.771636962890625,34.066322326660156,65.07002258300781,19.37747573852539,107.15238189697266,46.13543701171875,62.85210418701172,36.73781204223633,92.6300277709961,127.59626770019531,71.92280578613281,88.7860107421875,145.69940185546875,41.910884857177734,55.35451126098633,78.54901123046875,62.20846176147461,39.55215835571289,71.05258178710938,57.77757263183594,82.33223724365234,51.32194900512695,52.96095275878906,29.014535903930664,123.67462158203125,55.25908660888672,82.12811279296875,30.534976959228516,38.903564453125,83.35269165039062,91.70442199707031,29.9215087890625,60.97483444213867,32.34804153442383,56.71479797363281,113.87999725341797,69.79061889648438,36.52898025512695,39.50929260253906,25.16204071044922,57.14556121826172
2015-01-05,51.05147933959961,40.34539794921875,35.76218032836914,71.5250473022461,43.29338455200195,35.851802825927734,22.696441650390625,113.40482330322266,73.95085906982422,11.8241548538208,54.72266387939453,113.65249633789062,112.87007141113281,32.31632995605469,90.06983184814453,42.9900016784668,261.2646179199219,39.79609680175781,83.91727447509766,58.89944839477539,91.21153259277344,38.11570358276367,91.27572631835938,52.05588150024414,104.2168197631836,24.48322868347168,65.48046875,112.342529296875,19.14179039001465,9.732158660888672,67.34159851074219,66.14437103271484,46.9397087097168,70.7183837890625,34.51493453979492,83.47880554199219,69.62000274658203,45.928890228271484,39.48137283325195,50.968170166015625,41.97956085205078,145.5323486328125,49.639705657958984,7.920663833618164,8.549866676330566,49.814964294433594,34.90999984741211,37.44017791748047,105.27333068847656,66.42868041992188,33.90528869628906,16.913618087768555,26.385480880737305,75.64334106445312,150.037109375,31.064970016479492,37.90868377685547,77.12750244140625,72.97598266601562,27.581886291503906,70.51329040527344,23.04804801940918,30.999141693115234,75.57933044433594,8.564865112304688,23.16602325439453,29.390260696411133,91.75444030761719,55.631591796875,56.71820068359375,139.00437927246094,53.33582305908203,36.4553337097168,77.47245025634766,18.154829025268555,69.03351593017578,17.341737747192383,191.92404174804688,93.04022216796875,23.223854064941406,38.77748107910156,46.28810119628906,27.366971969604492,19.543296813964844,118.90415954589844,52.18914794921875,82.40509796142578,12.853036880493164,12.58133316040039,28.848325729370117,48.74248123168945,66.0823745727539,17.675209045410156,32.94853973388672,64.76061248779297,19.162487030029297,102.55635833740234,45.7880859375,60.92819595336914,35.23920822143555,90.23955535888672,126.27913665771484,70.84764862060547,85.80355072021484,141.429443359375,41.87959289550781,54.430641174316406,78.31556701660156,60.52382278442383,39.34247970581055,69.5356216430664,56.839839935302734,81.06206512451172,50.32265853881836,52.01178741455078,28.690061569213867,121.97565460205078,53.98972702026367,81.13888549804688,29.831785202026367,38.2997932434082,81.97976684570312,88.60404205322266,29.200666427612305,59.62887954711914,31.01787757873535,56.857337951660156,113.0199966430664,68.86791229248047,36.08259201049805,38.42586135864258,24.876426696777344,55.58193588256836
2015-01-06,50.25558090209961,40.14570236206055,35.356040954589844,71.00910186767578,42.27715301513672,35.14504623413086,22.494199752807617,109.751220703125,73.75515747070312,11.673714637756348,54.37581253051758,115.1980209350586,111.5406494140625,32.14457321166992,89.89704132080078,42.29985427856445,257.20465087890625,39.72817611694336,85.54557037353516,58.266666412353516,90.4093246459961,38.48517990112305,91.63700103759766,51.508968353271484,104.79881286621094,24.5253849029541,64.2616958618164,113.82701873779297,19.134714126586914,9.344324111938477,67.39170837402344,66.11376953125,46.7005615234375,70.12939453125,34.279056549072266,83.0360107421875,68.66999816894531,45.71072769165039,38.67425537109375,50.75421905517578,42.21764373779297,147.62721252441406,49.0832405090332,7.845536231994629,8.403061866760254,49.74998474121094,34.94499969482422,37.682064056396484,105.3975830078125,67.01892852783203,33.82076644897461,16.622901916503906,26.785139083862305,72.54154205322266,147.0019989013672,30.760013580322266,37.413597106933594,76.89138793945312,72.80528259277344,27.067852020263672,69.54344940185547,22.568904876708984,30.659915924072266,75.20795440673828,8.30358600616455,22.709936141967773,29.613435745239258,90.2930908203125,54.51398849487305,57.00436782836914,138.3507537841797,53.4568977355957,35.42227554321289,77.30500793457031,18.1326847076416,69.1607437133789,17.00572395324707,191.48309326171875,92.04810333251953,23.362180709838867,40.3007698059082,45.666236877441406,26.578807830810547,19.619199752807617,119.55937194824219,51.54619216918945,79.77935028076172,12.703786849975586,12.538666725158691,28.887744903564453,48.67059326171875,65.58177185058594,17.822690963745117,32.48170471191406,64.46566009521484,18.926000595092773,101.05475616455078,46.180992126464844,59.35030746459961,34.936187744140625,90.01747131347656,126.04178619384766,71.05575561523438,84.82005310058594,139.457275390625,41.960079193115234,53.6607551574707,78.0791015625,59.34022521972656,38.25810623168945,68.84004974365234,55.02740478515625,80.94819641113281,49.71332931518555,52.00478744506836,28.549171447753906,120.83659362792969,53.03607940673828,80.41449737548828,30.007585525512695,37.66690444946289,81.81430053710938,86.77167510986328,28.81355094909668,59.24464797973633,30.63875389099121,57.318214416503906,112.52999877929688,67.33219909667969,36.17873764038086,37.624107360839844,25.008790969848633,55.28645324707031
2015-01-07,50.2271614074707,41.76825714111328,35.64271926879883,72.49954223632812,42.72175979614258,35.67333221435547,22.63538360595703,113.58426666259766,74.53054809570312,11.873550415039062,54.80937194824219,116.53247833251953,113.27238464355469,32.298240661621094,92.00279998779297,41.89289474487305,262.64794921875,40.244476318359375,86.50225067138672,60.35630416870117,91.6976547241211,38.627933502197266,93.78658294677734,51.91913986206055,105.29978942871094,24.925819396972656,64.99296569824219,115.80915832519531,19.311555862426758,9.467089653015137,68.6075210571289,66.05867767333984,46.890655517578125,69.82674407958984,34.48646545410156,83.8854751586914,70.83000183105469,46.08757781982422,38.855857849121094,50.42979431152344,42.841148376464844,149.85305786132812,49.228057861328125,8.070919036865234,8.348008155822754,50.57035827636719,35.41999816894531,37.96428298950195,104.99378204345703,68.27485656738281,34.53593063354492,16.861431121826172,27.546031951904297,73.64930725097656,149.19268798828125,31.58658790588379,37.592369079589844,79.52681732177734,73.33226776123047,27.63559913635254,70.29944610595703,22.866098403930664,31.150707244873047,76.86822509765625,8.367311477661133,23.010276794433594,29.983097076416016,91.87689208984375,54.657657623291016,56.60374069213867,140.13525390625,55.04695510864258,35.719932556152344,78.50750732421875,18.406970977783203,70.3658218383789,17.10059928894043,197.29873657226562,92.7153091430664,23.79145050048828,41.16264343261719,46.27174758911133,26.958297729492188,19.798786163330078,123.34119415283203,51.59627914428711,79.77935028076172,12.651108741760254,12.652667045593262,29.273204803466797,49.05699920654297,67.49948120117188,18.066598892211914,33.04059600830078,64.80379486083984,19.32014274597168,101.8428955078125,46.528343200683594,60.03544998168945,35.200645446777344,90.41722869873047,128.14755249023438,72.13090515136719,84.9639892578125,140.8829345703125,42.778350830078125,54.24296951293945,79.41099548339844,59.33296585083008,38.503753662109375,70.02398681640625,55.93364334106445,82.48115539550781,51.208229064941406,53.97333908081055,29.13407325744629,124.45648193359375,53.81573486328125,81.7853775024414,30.37446403503418,38.34343338012695,82.64968872070312,87.25101470947266,29.067176818847656,60.038414001464844,30.400989532470703,58.52975082397461,115.93000030517578,68.34337615966797,36.62513732910156,37.848026275634766,25.224740982055664,55.84663772583008
2015-01-08,50.8430290222168,42.20508575439453,36.37532043457031,73.60511016845703,43.47598648071289,35.152183532714844,22.85670280456543,113.17509460449219,75.22315216064453,12.104826927185059,56.15733337402344,117.6150131225586,115.2752685546875,33.134521484375,93.6797866821289,42.413055419921875,265.7155456542969,41.249908447265625,86.85073852539062,62.217830657958984,93.180419921875,39.19895935058594,98.56441497802734,52.625587463378906,107.4289321899414,25.059314727783203,65.62671661376953,116.80413818359375,19.460107803344727,9.617761611938477,70.06651306152344,67.57032012939453,47.44252014160156,70.75109100341797,35.019203186035156,84.75294494628906,71.11000061035156,47.0263786315918,40.23468780517578,51.98976516723633,43.32295227050781,150.8177947998047,50.98893737792969,8.274840354919434,8.537025451660156,51.285133361816406,36.13999938964844,38.90499496459961,107.5254135131836,70.21029663085938,35.09941864013672,17.40559196472168,27.822725296020508,73.80654907226562,151.57464599609375,32.26873016357422,37.81928253173828,81.28628540039062,74.66828155517578,28.149641036987305,71.99470520019531,23.26640510559082,31.749753952026367,77.47262573242188,8.539373397827148,23.549800872802734,30.34575843811035,94.3505630493164,55.91096878051758,57.94460678100586,143.29293823242188,56.209224700927734,36.66545486450195,79.7286376953125,19.140869140625,70.62781524658203,17.646108627319336,199.5496063232422,94.93746948242188,24.192119598388672,41.99109649658203,47.049072265625,27.359676361083984,19.91912841796875,126.20249938964844,53.13273239135742,80.54618835449219,12.940829277038574,12.88266658782959,29.65865707397461,49.67705535888672,68.72621154785156,18.435304641723633,34.013729095458984,65.54486083984375,19.707124710083008,105.06175994873047,47.228763580322266,61.19116973876953,36.11521911621094,92.8238525390625,131.07275390625,73.27540588378906,87.46669006347656,141.83343505859375,43.346229553222656,55.16682815551758,81.58395385742188,60.05180358886719,39.19868469238281,71.35592651367188,58.4710578918457,83.8827133178711,52.240028381347656,54.226436614990234,29.28776741027832,125.7500228881836,54.45363235473633,83.48340606689453,31.49038314819336,38.96903610229492,86.59484100341797,90.52146911621094,29.280763626098633,60.843692779541016,32.14241027832031,58.72929382324219,118.08999633789062,69.75904083251953,37.03032684326172,38.68588638305664,25.51732635498047,56.77621841430664
2015-01-09,49.28913497924805,41.050575256347656,35.99309158325195,73.5232162475586,43.444236755371094,34.852359771728516,22.37209129333496,111.7825927734375,74.83921813964844,12.035218238830566,55.30598449707031,117.975830078125,115.04785919189453,32.71865463256836,92.57246398925781,41.203155517578125,262.5653381347656,40.978172302246094,87.28791046142578,61.68805694580078,91.85971069335938,38.87984848022461,97.54383087158203,52.10905075073242,105.79338836669922,24.78532600402832,64.48919677734375,115.00664520263672,19.658184051513672,9.598228454589844,70.03072357177734,66.22393798828125,46.9090576171875,70.06398010253906,34.78334045410156,85.16861724853516,69.45999908447266,46.04130554199219,40.63151931762695,51.382354736328125,43.64604187011719,152.03060913085938,50.35623550415039,8.162149429321289,8.4397611618042,51.11454772949219,36.03499984741211,38.66309356689453,107.92147064208984,70.14849853515625,34.745601654052734,17.375778198242188,27.353891372680664,72.44864654541016,149.24842834472656,31.939693450927734,36.5953254699707,79.89244079589844,73.42872619628906,28.203353881835938,71.45256805419922,22.835777282714844,31.55489730834961,76.41675567626953,8.29721450805664,23.255008697509766,30.010988235473633,94.70161437988281,55.831153869628906,57.176048278808594,143.21217346191406,55.151885986328125,35.71117401123047,78.71260070800781,18.814695358276367,69.76702117919922,17.598676681518555,199.0626678466797,93.77124786376953,24.13487434387207,41.797359466552734,46.40264892578125,26.914514541625977,19.743240356445312,126.67522430419922,51.671424865722656,79.91105651855469,13.063740730285645,12.52066707611084,28.57237434387207,50.17132568359375,68.2608871459961,18.520389556884766,33.592918395996094,64.93329620361328,19.29147720336914,104.40641021728516,47.103492736816406,60.04930114746094,35.87832260131836,91.64881134033203,129.98536682128906,72.76383209228516,85.96350860595703,141.05068969726562,42.56820297241211,54.86370086669922,82.13467407226562,58.97715377807617,39.803775787353516,70.00920104980469,58.37650680541992,82.8665542602539,51.93128204345703,53.73430252075195,28.924884796142578,125.24806213378906,54.0412712097168,82.4318618774414,30.840700149536133,38.9908561706543,85.78430938720703,88.89785766601562,28.67338752746582,59.94178009033203,31.262062072753906,58.724552154541016,116.5199966430664,70.92189025878906,36.82429885864258,38.050270080566406,25.203842163085938,56.6961669921875
2015-01-12,46.97721862792969,41.038108825683594,36.295692443847656,73.30210876464844,43.007568359375,34.416873931884766,22.242359161376953,112.13429260253906,74.51551818847656,11.88927173614502,54.30487060546875,118.99712371826172,114.46186065673828,32.87234115600586,91.88758850097656,40.73392868041992,260.8360290527344,42.241756439208984,87.6490249633789,60.93021774291992,90.74961853027344,38.871456146240234,95.90000915527344,51.850799560546875,105.02722930908203,24.708040237426758,64.23731994628906,114.3647689819336,19.842092514038086,9.461512565612793,69.51581573486328,64.79795837402344,46.9090576171875,69.90038299560547,34.35226058959961,85.3583755493164,69.43000030517578,45.4462776184082,39.77058792114258,50.09846496582031,44.1505241394043,153.00917053222656,49.91413497924805,8.167515754699707,8.37920093536377,50.95211410522461,35.98500061035156,39.77849578857422,107.09053039550781,69.46221160888672,34.496612548828125,17.353416442871094,27.546031951904297,69.69703674316406,147.43206787109375,30.92855453491211,36.175872802734375,79.53443145751953,73.07247161865234,28.080591201782227,71.12419891357422,22.702335357666016,31.230106353759766,76.15459442138672,8.195249557495117,23.14377212524414,29.738985061645508,94.57099151611328,54.98497009277344,56.75908660888672,142.80825805664062,54.76443862915039,35.23841094970703,77.70586395263672,18.67384147644043,69.61732482910156,17.404979705810547,197.21603393554688,93.26068878173828,24.287506103515625,41.6236457824707,45.90352249145508,26.54232406616211,19.693260192871094,126.03660583496094,48.93253707885742,78.98157501220703,12.923271179199219,12.371999740600586,28.835174560546875,49.81185531616211,67.97888946533203,18.58846092224121,33.027435302734375,64.69586944580078,19.019163131713867,104.35662078857422,47.2913932800293,59.627132415771484,35.60833740234375,91.35806274414062,129.65611267089844,72.19159698486328,84.756103515625,139.0006866455078,42.84990310668945,55.07060623168945,81.1409683227539,56.675289154052734,38.96505355834961,69.56521606445312,56.98957061767578,82.35853576660156,51.15134048461914,53.87492370605469,28.77545166015625,124.04142761230469,53.435569763183594,81.94115447998047,29.88528823852539,38.64168930053711,84.81663513183594,88.11697387695312,28.406408309936523,59.82443618774414,30.43955421447754,59.109397888183594,116.45999908447266,69.72111511230469,36.71440887451172,37.595218658447266,24.980928421020508,55.6065673828125
2015-01-13,47.75418472290039,39.85606002807617,35.71131134033203,73.56416320800781,42.51532745361328,34.46684646606445,22.131704330444336,111.35905456542969,73.6873779296875,11.862326622009277,53.327388763427734,118.87454986572266,114.72428131103516,32.5333137512207,90.70989227294922,40.64931869506836,261.6253662109375,42.880340576171875,87.45895385742188,60.702125549316406,90.88739013671875,38.594337463378906,96.48711395263672,52.20781326293945,104.12838745117188,25.073347091674805,63.69292068481445,113.21720123291016,19.877470016479492,9.361062049865723,69.5444107055664,63.76984405517578,46.872276306152344,70.26029205322266,34.30345153808594,86.01806640625,68.0,45.71735382080078,39.60916519165039,49.518653869628906,43.697052001953125,153.28480529785156,49.89888381958008,8.162149429321289,8.41957950592041,51.065834045410156,36.11000061035156,39.93305206298828,107.00511932373047,66.7169418334961,34.53593826293945,17.25650978088379,27.092571258544922,69.38260650634766,147.32054138183594,30.727922439575195,35.69453430175781,79.00885009765625,73.59203338623047,28.003873825073242,71.04017639160156,22.64168357849121,31.295055389404297,76.28565216064453,8.093287467956543,22.74329948425293,29.732013702392578,94.58732604980469,54.6257438659668,56.726375579833984,142.7201385498047,54.772544860839844,35.43977355957031,77.8829574584961,18.347667694091797,69.48262023925781,17.381254196166992,197.2068328857422,93.1910629272461,24.478294372558594,41.550148010253906,45.993534088134766,26.294189453125,19.771011352539062,126.06149291992188,48.40647888183594,78.6097640991211,12.905714988708496,12.183333396911621,28.62932014465332,50.78239440917969,67.92953491210938,18.40127182006836,32.534305572509766,64.96929168701172,18.990495681762695,103.01263427734375,47.319862365722656,58.819854736328125,35.812198638916016,91.6568832397461,125.42147064208984,72.20027160644531,83.54074096679688,138.683837890625,42.416175842285156,55.01768493652344,80.55435943603516,56.479217529296875,38.79130554199219,69.1656265258789,57.39934539794922,82.53372955322266,50.8751220703125,53.39683151245117,28.67300033569336,123.88697052001953,53.51933670043945,82.06576538085938,29.6942081451416,38.401611328125,85.2466812133789,86.4624252319336,28.099388122558594,59.999290466308594,29.527069091796875,58.985862731933594,116.0199966430664,69.12702941894531,36.892974853515625,37.45075988769531,25.182941436767578,55.40342712402344
2015-01-14,46.81614303588867,40.05097961425781,35.44712829589844,72.70430755615234,42.483558654785156,33.874305725097656,21.959989547729492,111.37345123291016,73.22063446044922,11.777003288269043,52.92536544799805,120.40640258789062,114.03329467773438,32.42483139038086,90.12745666503906,40.56510925292969,259.9488525390625,42.76485061645508,88.48536682128906,60.29743576049805,89.0075454711914,38.19126510620117,97.03804016113281,51.9951057434082,104.90931701660156,25.270071029663086,62.36041259765625,111.7889175415039,19.75013542175293,9.38896656036377,69.60877227783203,63.58623504638672,46.878387451171875,70.74292755126953,33.7625617980957,85.15055847167969,67.37000274658203,45.47272872924805,39.34687423706055,48.85601043701172,44.25822830200195,155.3521270751953,48.968902587890625,8.10848331451416,8.2452392578125,50.537872314453125,35.89500045776367,39.590370178222656,107.14554595947266,68.1238784790039,34.67353057861328,17.331050872802734,26.362417221069336,68.09616088867188,143.57640075683594,30.768041610717773,35.893943786621094,78.17864227294922,73.25062561035156,27.888790130615234,70.89509582519531,22.168590545654297,30.93418312072754,75.73224639892578,7.914852142333984,22.926851272583008,29.68319320678711,93.68113708496094,54.617774963378906,57.037086486816406,141.89764404296875,54.3931770324707,34.52926254272461,77.79903411865234,18.125263214111328,68.51705169677734,17.792369842529297,196.1778106689453,92.73848724365234,24.673856735229492,41.850791931152344,45.79715347290039,25.69577407836914,19.89320945739746,126.1527328491211,48.256187438964844,78.28446960449219,12.844257354736328,12.163999557495117,28.36212158203125,51.806854248046875,68.15516662597656,18.423961639404297,31.738706588745117,64.74625396728516,18.6536865234375,101.51933288574219,47.502098083496094,57.76204299926758,35.98299789428711,91.64881134033203,124.57917785644531,71.04706573486328,83.85257720947266,137.94773864746094,41.41903305053711,54.62309646606445,80.57829284667969,56.922176361083984,38.695465087890625,69.2544174194336,56.42219161987305,81.68400573730469,51.10260009765625,52.25789260864258,28.275938034057617,121.82122802734375,52.68813705444336,80.82728576660156,30.458538055419922,38.34343338012695,85.46174621582031,86.09904479980469,27.592121124267578,58.79831314086914,28.82663917541504,59.2376823425293,114.4000015258789,68.74153137207031,37.33249282836914,37.01738739013672,25.405868530273438,55.24335861206055
2015-01-15,46.81614303588867,39.54167938232422,35.18297576904297,72.2047348022461,41.864288330078125,33.70298385620117,21.887487411499023,109.04777526855469,72.48285675048828,11.66024112701416,52.92536544799805,120.84899139404297,113.82341003417969,32.31181716918945,90.03783416748047,39.09944534301758,257.46771240234375,41.86811065673828,88.68177032470703,59.48807907104492,88.98329162597656,37.93095397949219,96.51419067382812,51.89636993408203,104.2610092163086,25.4175968170166,62.522918701171875,111.7889175415039,19.389375686645508,9.517316818237305,69.49435424804688,62.83346176147461,47.31986618041992,71.33187866210938,33.359954833984375,85.25898742675781,66.41000366210938,45.34710693359375,38.91640090942383,48.1795654296875,44.513301849365234,156.61322021484375,48.83930969238281,7.9743266105651855,8.072735786437988,50.602840423583984,35.86000061035156,39.059547424316406,107.42637634277344,66.84732055664062,35.020774841308594,17.159608840942383,25.693758010864258,67.95320892333984,142.19029235839844,29.957515716552734,35.72890853881836,76.93708801269531,72.07788848876953,27.766033172607422,70.38348388671875,21.792537689208984,30.78261375427246,74.63267517089844,7.749161720275879,22.676555633544922,29.557655334472656,93.81991577148438,53.73168182373047,57.02070236206055,141.26612854003906,53.55375289916992,34.0565071105957,76.67111206054688,17.613758087158203,68.39729309082031,17.57496452331543,194.12905883789062,92.63408660888672,25.026813507080078,41.343048095703125,45.58441162109375,25.236007690429688,19.81730079650879,126.31859588623047,47.42115020751953,78.880859375,12.765242576599121,11.997332572937012,27.753257751464844,51.770912170410156,68.15516662597656,18.378578186035156,31.206096649169922,64.65270233154297,18.825674057006836,99.49510192871094,47.16042709350586,57.35841369628906,35.79016876220703,91.33785247802734,121.37834930419922,70.66555786132812,83.79660034179688,135.93492126464844,40.75278854370117,54.62309646606445,80.98832702636719,55.644161224365234,37.3115348815918,67.87805938720703,56.20942687988281,80.15106964111328,50.65574645996094,53.19995880126953,27.870349884033203,119.82304382324219,52.21133041381836,81.17003631591797,30.641969680786133,38.11064910888672,86.39634704589844,85.66604614257812,27.32513999938965,58.23922348022461,28.319002151489258,59.86484909057617,112.79000091552734,66.16932678222656,37.80636215209961,36.63459396362305,25.628782272338867,54.76319122314453
