Date,A,ACN,ADSK,AEP,ALL,AMAT,AME,AMGN,AMP,AMT,AON,APD,APH,AVGO,AXON,AXP,BKNG,BKR,BRK-B,CAH,CAT,CCI,CCL,CL,CMS,CSCO,CSX,CTAS,CTSH,CVS,CVX,DECK,DHR,DOV,EIX,EL,ELV,EQR,FAST,GE,GM,GOOG,HCA,HD,HIG,ICE,JPM,KDP,KLAC,KO,LEN,LHX,LIN,MA,MAA,MCK,MDT,MLM,MMM,MS,MSFT,NVR,ORCL,ORLY,OTIS,PAYX,PEP,PFE,PFG,PG,PH,PPL,PSX,PTC,QCOM,REGN,RL,ROK,RSG,RTX,SLB,SNPS,SPGI,SRE,STT,STX,T,TEL,TFC,TJX,TMUS,TT,UNP,UPS,USB,V,VMC,VZ,WAB,WEC,WSM,XOM,ZTS
2025-01-02,131.80960083007812,336.9662780761719,293.32000732421875,86.8500747680664,186.32550048828125,161.8425750732422,176.59201049804688,247.50936889648438,519.8167724609375,171.52464294433594,351.1204833984375,272.52105712890625,68.24488830566406,229.05873107910156,596.489990234375,292.86492919921875,194.62417602539062,40.2540397644043,451.1000061035156,116.02224731445312,352.2652282714844,82.87142944335938,24.61445426940918,86.8336181640625,63.071067810058594,56.78630065917969,31.452587127685547,179.70889282226562,74.28954315185547,41.43798828125,137.59178161621094,204.5399932861328,227.4177703857422,182.7115020751953,72.7314682006836,72.19132995605469,355.2409362792969,65.72866821289062,34.252323150634766,167.18252563476562,50.61366653442383,189.6429443359375,294.5042724609375,373.69073486328125,106.2685546875,146.64723205566406,231.734130859375,30.087474822998047,62.9601936340332,59.274898529052734,125.90434265136719,201.93801879882812,406.0153503417969,516.8804321289062,141.2959442138672,562.733642578125,76.44755554199219,506.2812194824219,126.07595825195312,119.41313171386719,413.6726379394531,7989.89013671875,162.82432556152344,79.1806640625,89.65965270996094,129.86688232421875,141.66854858398438,23.596593856811523,73.24954986572266,158.18670654296875,620.8782348632812,30.690961837768555,108.5838623046875,183.00999450683594,148.7679443359375,709.3313598632812,227.48745727539062,274.5706787109375,196.8717498779297,113.03883361816406,36.810394287109375,482.75,463.18145751953125,83.18952941894531,94.00382995605469,84.53764343261719,21.091814041137695,137.9905548095703,40.449913024902344,118.93971252441406,213.96224975585938,369.4205017089844,221.46617126464844,112.41450500488281,44.983909606933594,310.31927490234375,252.70578002929688,35.81977844238281,187.56289672851562,89.36988067626953,182.820068359375,102.13241577148438,158.00164794921875
2025-01-03,134.0421905517578,341.8253479003906,294.05999755859375,86.9539794921875,185.8401336669922,167.95602416992188,177.81993103027344,249.36129760742188,525.5843505859375,172.9742889404297,350.13140869140625,273.1174621582031,69.32280731201172,229.62156677246094,601.0599975585938,298.1275329589844,193.7769775390625,41.31947326660156,453.55999755859375,117.28057098388672,356.2013854980469,83.54918670654297,23.994417190551758,86.45002746582031,63.146907806396484,56.941078186035156,31.628629684448242,183.4197235107422,74.26036071777344,42.89047622680664,138.66090393066406,207.25,232.3954315185547,185.0637969970703,72.54058074951172,70.41533660888672,360.8050842285156,66.5072250366211,34.531707763671875,170.52438354492188,51.00777816772461,192.12998962402344,293.4656982421875,374.3834228515625,106.71685028076172,147.1382293701172,234.90118408203125,30.097017288208008,64.9767074584961,59.18863296508789,127.31919860839844,204.26551818847656,405.3585205078125,515.8514404296875,143.69610595703125,573.8945922851562,77.14321899414062,512.3400268554688,126.24120330810547,120.52323913574219,418.3867492675781,8070.60009765625,163.10874938964844,80.28133392333984,90.29147338867188,130.9639434814453,141.14039611816406,23.578857421875,73.74173736572266,157.3766326904297,628.9260864257812,30.77680015563965,110.17830657958984,184.5399932861328,152.82508850097656,712.2671508789062,230.365966796875,276.4279479980469,197.8064727783203,112.90242004394531,36.99252700805664,493.7099914550781,466.9859924316406,83.70510864257812,93.73511505126953,87.23847198486328,20.94399642944336,139.71737670898438,41.168731689453125,118.52738189697266,213.55288696289062,376.6045227050781,223.76669311523438,112.34190368652344,45.9238166809082,310.8226318359375,254.24827575683594,35.86431884765625,189.03184509277344,89.17970275878906,187.8401641845703,102.6558837890625,158.68177795410156
2025-01-06,134.7731475830078,339.3908996582031,292.510009765625,85.31976318359375,180.46249389648438,175.28419494628906,177.6812744140625,246.85067749023438,520.6505126953125,170.79505920410156,344.6812744140625,272.4729309082031,70.34138488769531,233.43296813964844,570.7100219726562,296.9471435546875,194.0116729736328,41.484130859375,451.4100036621094,117.60498809814453,356.602783203125,82.20297241210938,23.74837303161621,83.94713592529297,62.01877212524414,56.85401153564453,31.296106338500977,182.6795196533203,73.80342102050781,42.93732833862305,138.10757446289062,208.47000122070312,235.72044372558594,185.0637969970703,71.30429077148438,71.79124450683594,368.660888671875,64.15274047851562,34.66657257080078,171.01028442382812,52.74187088012695,196.9349822998047,293.683349609375,374.566162109375,105.88846588134766,143.93701171875,233.75592041015625,29.65806007385254,68.2690200805664,58.287628173828125,126.5508804321289,198.94830322265625,404.7801208496094,506.5210266113281,138.7938232421875,576.8662719726562,76.08541870117188,513.0341186523438,126.64945220947266,123.10710906982422,422.833984375,7988.669921875,162.4909210205078,80.697998046875,89.708251953125,127.57897186279297,137.95257568359375,23.844884872436523,73.65655517578125,153.059326171875,632.2005615234375,30.261783599853516,109.30516815185547,184.8300018310547,154.78103637695312,710.3927001953125,238.68698120117188,275.1278381347656,197.71792602539062,111.17774963378906,37.155487060546875,501.05999755859375,461.9569091796875,80.68800354003906,94.4645004272461,87.19933319091797,20.87932777404785,140.73779296875,41.168731689453125,118.67463684082031,206.99359130859375,378.98602294921875,222.3264617919922,112.72306060791016,45.8016242980957,308.9769287109375,254.49549865722656,35.28528594970703,190.798583984375,87.591796875,195.2680206298828,102.54167175292969,161.19837951660156
2025-01-07,135.7412872314453,344.279052734375,290.82000732421875,85.4614486694336,180.5886688232422,175.62002563476562,176.94851684570312,250.16314697265625,518.70849609375,167.86732482910156,344.651611328125,275.4454650878906,70.667724609375,225.76077270507812,562.030029296875,297.0848388671875,189.51918029785156,42.036224365234375,452.9200134277344,119.34503173828125,355.4278564453125,81.20025634765625,23.46295738220215,83.80329895019531,62.293704986572266,57.0088005065918,31.4819278717041,186.25218200683594,73.52146911621094,42.89984893798828,140.29275512695312,205.10000610351562,236.611083984375,185.0146026611328,71.09114837646484,72.3767318725586,369.7290954589844,63.270992279052734,34.83034133911133,170.8714599609375,51.214691162109375,195.6914520263672,304.8502197265625,369.62158203125,106.2490463256836,143.79953002929688,236.00759887695312,29.2763614654541,68.17012023925781,58.31637954711914,124.75184631347656,197.6920166015625,406.77996826171875,505.9966735839844,137.39447021484375,581.646728515625,76.11402130126953,504.38720703125,129.06019592285156,121.42280578613281,417.418212890625,7897.0,158.9015655517578,79.98133087158203,89.54301452636719,130.5795135498047,137.13204956054688,24.057706832885742,74.11087799072266,153.72645568847656,626.5098266601562,30.5192928314209,109.32413482666016,183.08999633789062,155.42977905273438,724.317626953125,238.25474548339844,274.9812316894531,199.78414916992188,111.85983276367188,37.740238189697266,487.6199951171875,459.3021545410156,80.42068481445312,93.7831039428711,87.67881774902344,20.509780883789062,141.05174255371094,41.04737091064453,117.94815063476562,206.95458984375,375.4681091308594,222.83876037597656,113.4218521118164,45.77342987060547,307.62469482421875,249.156005859375,34.67061996459961,187.73158264160156,88.60919952392578,190.44284057617188,103.50293731689453,158.85670471191406
2025-01-08,135.33624267578125,345.573486328125,296.3699951171875,87.15235900878906,186.17990112304688,174.80027770996094,176.71084594726562,252.2155303955078,524.6917724609375,169.78126525878906,348.6180419921875,274.4065246582031,71.03362274169922,226.42236328125,577.3400268554688,297.90130615234375,192.5349884033203,42.07496643066406,451.8399963378906,120.45590209960938,353.5380859375,81.23741149902344,23.79758071899414,83.87042236328125,62.853031158447266,57.26999282836914,31.491710662841797,190.1308135986328,73.91036224365234,43.11537551879883,140.9586639404297,207.52000427246094,235.611572265625,184.26657104492188,63.85157012939453,71.87907409667969,372.14697265625,63.33664321899414,35.13380813598633,171.4466094970703,50.24911117553711,194.37828063964844,307.8570861816406,372.47869873046875,106.6388931274414,143.92718505859375,235.96878051757812,29.696231842041016,67.86354064941406,59.15028762817383,125.12664794921875,201.73350524902344,411.7403564453125,510.9438171386719,138.39532470703125,586.6359252929688,78.79186248779297,512.9151000976562,130.77099609375,122.36064910888672,419.58251953125,8005.9501953125,159.9901580810547,80.3826675415039,89.22224426269531,131.50779724121094,138.2072296142578,23.818283081054688,74.1392822265625,154.48890686035156,632.6937255859375,30.681425094604492,110.33016204833984,184.36000061035156,154.0354461669922,727.5806274414062,238.775390625,273.2705993652344,203.63128662109375,112.9511489868164,37.20342254638672,502.0,463.5179748535156,79.0744400024414,93.79270935058594,86.78834533691406,20.491304397583008,140.99288940429688,41.02870559692383,119.43059539794922,210.053955078125,381.5355224609375,224.0760040283203,115.03722381591797,45.604248046875,308.54266357421875,252.4190216064453,34.688438415527344,189.84576416015625,90.09251403808594,189.6824951171875,101.770751953125,160.3433380126953
2025-01-10,135.80055236816406,337.90325927734375,284.9599914550781,88.33316040039062,175.68666076660156,169.52635192871094,174.43324279785156,250.325439453125,505.6138916015625,164.35211181640625,345.7099914550781,281.9388732910156,69.42168426513672,221.48529052734375,570.0,288.50732421875,187.28460693359375,41.90061569213867,442.6600036621094,119.51214599609375,343.6781921386719,78.2942886352539,23.886157989501953,82.8155746459961,61.7059326171875,56.82499313354492,31.080947875976562,186.8246307373047,73.22978210449219,44.98954772949219,143.62213134765625,207.5,232.62303161621094,180.7430419921875,59.71730041503906,71.67414093017578,370.11749267578125,62.83011245727539,34.50279998779297,170.25662231445312,49.11604690551758,192.16976928710938,299.5190124511719,375.0664367675781,103.60792541503906,140.22518920898438,232.80477905273438,28.99008560180664,67.55300903320312,58.536842346191406,121.39739990234375,202.83395385742188,405.9956970214844,500.07373046875,137.32958984375,578.168212890625,76.86685943603516,504.4466552734375,127.54376983642578,118.14032745361328,414.0382995605469,7845.22021484375,151.88938903808594,79.83999633789062,88.23077392578125,130.3919677734375,134.52899169921875,23.694135665893555,72.25572967529297,151.1151123046875,621.3909912109375,30.261783599853516,108.1282958984375,182.3800048828125,152.0020294189453,691.1713256835938,233.1658477783203,267.2491455078125,202.97203063964844,112.1618881225586,37.02128601074219,492.5400085449219,451.2349853515625,75.1694107055664,90.12659454345703,86.9644775390625,20.29295539855957,138.25546264648438,39.93647003173828,117.8696060180664,205.9409942626953,372.66168212890625,217.6868133544922,111.87905883789062,44.53276062011719,303.7160949707031,248.86924743652344,34.27865219116211,187.463623046875,88.8183822631836,192.00247192382812,101.39956665039062,158.69149780273438
2025-01-13,140.2261199951172,337.275390625,284.82000732421875,89.30612182617188,177.1912078857422,168.74612426757812,174.7798614501953,257.9241027832031,507.6836242675781,167.64939880371094,350.8237609863281,290.2696533203125,67.58231353759766,222.45297241210938,568.6799926757812,292.16650390625,188.24679565429688,43.421287536621094,443.9100036621094,118.81417846679688,354.9382629394531,79.59408569335938,23.51216697692871,83.52519989013672,61.61113357543945,56.844337463378906,31.18852424621582,188.1076202392578,74.55204772949219,48.27872848510742,145.6947784423828,204.58999633789062,237.38294982910156,183.8040008544922,52.615535736083984,73.1866683959961,385.01348876953125,64.92193603515625,35.10972595214844,170.13766479492188,49.19487380981445,191.29434204101562,304.8205871582031,374.3834228515625,104.74820709228516,141.29550170898438,237.01698303222656,29.37178611755371,68.33724975585938,59.0927848815918,123.29013061523438,208.32647705078125,413.13238525390625,500.3115539550781,139.18301391601562,581.4877319335938,77.94373321533203,508.8990783691406,130.8390655517578,118.6571044921875,412.2989501953125,7962.0,151.31918334960938,80.6760025024414,88.60987091064453,131.77035522460938,136.28321838378906,23.76507568359375,73.63762664794922,151.38194274902344,629.23193359375,30.214099884033203,110.07391357421875,182.4199981689453,152.1472625732422,711.02734375,232.34059143066406,269.33123779296875,203.88710021972656,114.72451782226562,38.20036697387695,487.42999267578125,451.1135559082031,73.46037292480469,90.64484405517578,87.02318572998047,20.171329498291016,138.500732421875,40.253868103027344,117.70269775390625,208.04620361328125,372.5233459472656,219.18502807617188,113.4490737915039,45.482059478759766,302.9363098144531,253.1605987548828,34.55970001220703,190.4114990234375,89.2748031616211,190.33560180664062,104.01689147949219,161.60650634765625
2025-01-14,141.6881561279297,337.13043212890625,286.8699951171875,89.26834106445312,181.33612060546875,171.5015869140625,177.4040069580078,254.9743194580078,516.5897827148438,169.41172790527344,358.7071228027344,296.2532043457031,69.49091339111328,221.8704071044922,579.7999877929688,295.45196533203125,188.83596801757812,43.653743743896484,450.0299987792969,121.9305191040039,363.8190612792969,80.46680450439453,24.122364044189453,84.0718002319336,62.1515007019043,57.3957633972168,31.433027267456055,189.76564025878906,75.02845001220703,48.32558059692383,147.14842224121094,206.13999938964844,235.14645385742188,185.8216552734375,53.68125915527344,72.08399963378906,381.7798767089844,65.58795166015625,35.51914978027344,175.3834686279297,50.189998626708984,190.06076049804688,302.45660400390625,377.8465576171875,106.60964965820312,142.6309814453125,240.18092346191406,29.715316772460938,69.35293579101562,59.46660232543945,126.663330078125,209.2711181640625,418.8769836425781,504.38409423828125,140.27651977539062,590.0845336914062,81.24100494384766,513.3414916992188,133.37611389160156,119.26000213623047,410.7967834472656,8143.64013671875,153.66879272460938,80.28866577148438,89.21251678466797,132.87680053710938,136.70765686035156,23.41924285888672,74.6219711303711,152.23973083496094,638.1281127929688,30.500219345092773,111.2982177734375,185.5,154.47116088867188,685.2105712890625,233.35247802734375,270.7486572265625,203.67062377929688,116.41021728515625,38.21953582763672,490.3599853515625,452.870849609375,74.57746124267578,91.59496307373047,89.27387237548828,20.395870208740234,140.20794677734375,40.99135208129883,117.06455993652344,208.7479248046875,378.18560791015625,221.71749877929688,114.20231628417969,46.11179733276367,305.0781555175781,257.1553649902344,34.70475769042969,196.62489318847656,89.93087005615234,187.7427215576172,104.4261245727539,159.75062561035156
2025-01-15,140.50274658203125,337.8453369140625,290.94000244140625,89.85401916503906,182.52035522460938,176.17308044433594,178.30514526367188,256.7308654785156,526.9672241210938,170.8519287109375,357.2530822753906,295.2335205078125,70.16337585449219,225.1288299560547,580.0,307.216552734375,190.84454345703125,44.2833137512207,458.510009765625,122.59900665283203,367.06982421875,80.43895721435547,24.545562744140625,84.2540054321289,63.146907806396484,58.024566650390625,31.745988845825195,193.1409149169922,75.62152099609375,48.859718322753906,148.4895477294922,203.72999572753906,235.4928436279297,187.73106384277344,56.31800842285156,72.71826171875,378.02191162109375,65.15644836425781,35.77444076538086,178.78482055664062,50.938812255859375,195.96002197265625,302.9115905761719,390.65045166015625,108.40289306640625,145.5670928955078,244.91722106933594,29.55309295654297,70.83540344238281,59.207801818847656,129.8397216796875,208.54075622558594,419.55340576171875,517.5926513671875,139.90679931640625,579.8677978515625,81.38396453857422,526.83740234375,133.9302215576172,124.93496704101562,421.3119812011719,8259.080078125,155.635009765625,80.26933288574219,89.66936492919922,135.27725219726562,136.54733276367188,23.250757217407227,75.79563903808594,152.15391540527344,647.310302734375,30.624202728271484,112.94012451171875,185.3699951171875,159.1964111328125,697.6676025390625,232.55674743652344,269.898193359375,206.38623046875,116.03994750976562,38.957664489746094,507.19000244140625,464.1349182128906,78.69254302978516,95.7505111694336,92.31719970703125,20.4987850189209,140.76724243164062,42.372982025146484,116.93693542480469,208.7674102783203,380.99200439453125,223.14805603027344,115.68156433105469,47.841224670410156,312.17486572265625,265.184326171875,34.614097595214844,198.798583984375,90.8722152709961,193.52313232421875,106.12976837158203,162.43240356445312
2025-01-16,142.96249389648438,340.0862731933594,290.0799865722656,91.45991516113281,185.5004119873047,184.17286682128906,179.09738159179688,257.1985778808594,535.9716186523438,180.08998107910156,364.1077575683594,300.1973571777344,69.0854721069336,226.5211181640625,585.8400268554688,306.3902587890625,192.24180603027344,44.87415313720703,462.80999755859375,124.8797378540039,372.6117248535156,84.16195678710938,24.653820037841797,84.92527770996094,64.48360443115234,57.86978530883789,32.244773864746094,195.460205078125,75.28124237060547,48.691043853759766,149.4743194580078,208.22000122070312,239.3819122314453,191.4120330810547,56.18938446044922,76.18243408203125,374.1085205078125,65.89749908447266,36.01527786254883,178.2394256591797,51.07674789428711,193.4033660888672,306.06683349609375,393.7673034667969,109.61136627197266,147.5211944580078,246.78067016601562,29.848909378051758,73.90222930908203,59.66789627075195,131.826171875,212.76727294921875,423.9745788574219,518.37548828125,141.00201416015625,591.5357055664062,83.06119537353516,526.7779541015625,135.29107666015625,129.9687042236328,419.60223388671875,8355.8095703125,156.84420776367188,80.31466674804688,90.5927734375,137.68704223632812,138.2072296142578,23.490182876586914,76.79893493652344,152.96400451660156,649.6181640625,31.635154724121094,113.53804016113281,186.97000122070312,156.3109130859375,687.5512084960938,233.5391387939453,274.63909912109375,208.51148986816406,117.3748550415039,39.3890380859375,515.8099975585938,472.2113952636719,80.1915283203125,96.4415054321289,93.03153228759766,20.601699829101562,140.9830780029297,41.990234375,119.16551208496094,210.2781219482422,384.26287841796875,227.04344177246094,117.92314910888672,45.14369201660156,313.1322326660156,266.15338134765625,34.759151458740234,197.8656005859375,93.55359649658203,194.10801696777344,105.94894409179688,164.57003784179688
